token_address,token_name,token_symbol,decimals
0x0f3ba759332197b09b892b9405cf64287a2ec0fa,QUARTZ,QUARTZ,18
0x1bb6b408b6ad7343dbf0bd7751a9b7000963cf89,Wrapped LUNA Token,1LUNA,18
0x95e254da101a8a40e0905403dfe5438852058b5e,Arbitrum.one,ABR,9
0xd62bd801a1cb65532def9908c67b8c00f432c1bb,LootBlocks Protocol,LBLOX,18
0xfda479630f8f515dd70e1b5cf24ba5c2a6a303ec,BetterOne1,B3,10
0x638cd73ddd0e51d1c174c469483507abc8fcc8f6,ScobyDoo,DOO,18
0x637f2490838794c9a07154284c6c288961b839f0,FC,FC,9
0xd3a50c0dce15c12fe64941ffd2b864e887c9b9e1,HarmonApe,APE,9
0x1733038e4076ba9917f603b88230985942b78820,DBI,DBI,9
0x232804a29173d6e2e1068f28a9c754b2229c5203,SmugDoge.com,SMUG,9
0xfa57d208480c44379d27a86904aa9177122c8c75,SmugDoge.com,SMUG,9
0x4ad61ab2c06a67a3ca0b579f00b2f8e103357bde,SmugDoge.com,SMUG,9
0x5c234f74e4fe8dcb3794dac0006b3b85c1aa528a,MoonMissonOne,MMO,9
0xafcbe85ddaf079526b4ae235452a95ba05fad712,quartz.money,QUARTZ,18
0x6ffc62c16b6f88e0eef4fcf71c84c68e9651df22,CatMoon,CatMoon,18
0x80b90bf5058f4c77eb27c58d17ed5196ffad8ad3,SpookyCats,SPOOKY,9
0x326e409a4148065fc8b95db3762cba5e96ef3ab8,BABYJEWEL,BABYJEWEL,18
0x087b54f6cd1152aa61486c70f073e17fc64d3909,BAS,BAS,18
0x33db20cb181245e55d39ee0dab575305e26abf9d,SmugDoge.com,SMUG,9
0x3ceba57a1aa15a35a4a29a9e067d4ae441de779f,Babymis,bMIS,18
0x3faf707671cff93cc552588f2bdb119fae3bfb70,Goku,GOKU,18
0xc74eaf04777f784a7854e8950daeb27559111b85,Jewel LP Token,JEWEL-LP,18
0x8c961802f6864cdb4916b1b5188a5580b6afc7dc,QSHARE,QSHARE,18
0x9e37acd65b7620a387d3a1cfaf187f50c3bb6b19,TSD Stablecoin,TSD,18
0x90ed822a5ca1e206b34c35464136f154183cef5e,Defi Wars,Wars,18
0x130dd09cc743935f7c097e2ca9e77e69a6134404,SWAGMI,SWAGMI,18
0xf085686545ad9b6f2df711898814207bfa20fa8a,TSD Stablecoin,TSD,18
0xc18586b029412e7a8e6f64b269a32c9eeaf174e5,Baby Heros,BBHR,18
0x63cc356046b9d1d0a02c7114651feb17c851af7b,unknown,unknown,9
0x3f56e0c36d275367b8c502090edf38289b3dea0d,Mai Stablecoin,MAI,18
0x107fbfee852fe413ebaa1551015944d72f90767c,ChadFinance Token,CHAD,18
0x3e9d32580b0bf3ae72afcbebc68710d2fd9a18f0,PancakeSwap Token,bscCake,18
0x9f6d97dd4f57b139a9c516a222fc78da751226cf,Killer Shiba,KILL,18
0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,MochiSwap Token,hMOCHI,18
0xe8a386cde02ce732fcb473a60a5297eb42a21eb2,SmugDoge.com,SMUG,9
0xc0214b37fcd01511e6283af5423cf24c96bb9808,Milkweed,DFKMILKWEED,0
0x89d3e7900a58384a4ecca41f82c04355e9766c88,OneBank,OBANK,18
0x5d9ab5522c64e1f6ef5e3627eccc093f56167818,(PoS) Wrapped BTC,WBTC,8
0x4a917a13101f871b78983f1c99d5a7ab81d0cbcc,GrumpyCat,Grumps,9
0xfdd9f2ef462e464b961354ffe8e98bf282c6490d,OnelyFans,Onely,10
0x42d7d9fb501e7553cdbd03ab3697c29592c832a5,BABYTRANQ,BABYTRANQ,18
0x2cebbfe67d772329e1e4544390c31e45d6f3eb93,QUARTZ,QUARTZ,18
0x350ee31a52d42703bffea3f1ede73b5e90302235,DONTBUYIT,DONT,6
0x7fd8cc197d2b6b386f02a1afccfd5aa7001ae1dd,BABYJEWEL,BABYJEWEL,18
0x45db42145a97bcf92dbb978bb65c457c6858eb21,Meta Kitty,Kitty,18
0x803d75348ce2c2143fe6b32469859a9d46ec7a44,Reverse Protocol,RVRS,18
0xc7c7c19153492a6bdb20ad4d62c031f0c33362e0,BabyPepeTruge,BPT,9
0x0dc78c79b4eb080ead5c1d16559225a46b580694,Euphoria,WAGMI,9
0x25dcee96fcd63ad88b812cce02b3fcf7d1504f2d,Troll,TROLL,0
0x40f0b1b2a249347532c76b3b34d89b0e15221b40,Boner Coin,BONE,18
0x6e7be5b9b4c9953434cd83950d61408f1ccc3bee,Matic Token,bscMATIC,18
0xbcf532871415bc6e3d147d777c6ad3e68e50cd92,PartyHat,PHAT,18
0x76615dbfe12a05e6eeb537ea87b774bd8a61fcea,SpookyCats,SPOOK,9
0x600817161da8a85be5916a2b0d2a264e7c5252e0,Anchor,ANC,18
0xefa6fb96ec8e094624c21ec1bff18d81a58fa94a,Stake,Stake,18
0x9f3824ab6b76eb4b9ee312a5c73375cf21819f13,MultiRoleTalentFanToken,MRTFT,18
0xaad96d04f00b718b9ed43e39db8e73de61cef8b7,Orbs,1ORBS,18
0x698d07ed9f25d683864e20c7dd1cfba70d0e53a2,JewelPrinter,JewelP,18
0x66cf8375fd083e7d103d69378e9af20f1b46dc59,Harmony Play,HPLAY,18
0xe4e5aa9ae668c9335dfce4bafeddce83574673a7,Bsnappy,Bsnappy,18
0x4f5839b38ed4de03c6ab5257b96a8dc8a3e76ff4,SmugDoge1,SMUG1,10
0x14a7b318fed66ffdcc80c1517c172c13852865de,Axie Infinity Shard,1AXS,18
0x4c1e2b2bcfb107ab1453e3e42732500a3bc48fd6,PolyShield,SHI3LD,18
0xf04d2605b3644db7a407f033e6ff72f3aa7bd50f,HarmoNeon,HNeon,18
0x1d560021af3cd0babc969db7ddc73763832e35b4,Lost,XXXLOST1,10
0x3a100ddd3b27c7f25891f08ff52e7ec15eecf020,SmugDoge.com,SMUG,9
0x0b6ed87b1c646407d49b10d72daa76f8205b2b18,SmugDoge.com,SMUG,9
0xfc417a0368263140c59b7aab646d4a270c37d8cb,Jewel LP Token,unknown,0
0x2becf5a3a21a2c3286cbb4b851fc4c8f37b2d0f2,BABYTRANQ,BABYTRANQ,18
0x894342c40400f7efd3ffa5fe15ebbc3945437ba3,SmugDoge1,SMUG1,10
0xeda17678e4d5848efc41ef41506fd62bb7f397c8,Crystal,CRYSTAL,18
0xa5445d24e5dbf641f76058cd7a95b1c402eb97b5,Alien Worlds Trilium,bscTLM,4
0xc3dc73f7e9ac7d8e39838ced250d0baa9f3fc45f,JGOD,JGOD,0
0x541353da92016a4fa37699ad7091aa71bbb9e4af,SANTALONMUSK,SMUSK,9
0x8e56ca9d40c97bbe4705305a1ec2c89941292640,CHONK,CHK,18
0x8cf631cdda31ebe5840ed75a471032e695be2e4b,Testicles,TEST,18
0xf37051c958188071bce142f5c2ba4c057d852e83,Baby Kuma Inu,BabyKuma,18
0xda8f7a71e67139dbcd4c42cb6468bf5b8ffe03dd,Metaverse Token,META,18
0xa298c92b10b9b5a43e6680cbf2737fcb8453bfd8,SmugDoge.com,SMUG,9
0xa2abc1e9648daa0f61f0921ca071cef39eeced3c,CHEEZ,CHEEZ,18
0x6bc1a427a221af17aa08f47a70aac84c78ec73e1,SmugDoge.com,SMUG,9
0x0e46329818cba82ec89448b5f874a60e54c8d103,Kishu Inu,Kishu,18
0x03c2d64ca41d833404bc802ca556e688e2c86dbf,Wrapped sCHEEZ,wsCHEEZ,18
0x562f8057c909610427ada0b18eae06a2f1a3fa51,ShibaInu,SHIBI,18
0xc43dc1860e7ee134224edaaf3f8d1542048366b5,Aragon,Aragon,18
0x20c362b45092d893b6b820e0eca9e19d5e540a34,Breaktime.rocks,GOV,18
0xe6be183d5920479c2a3503ea35474dee21e34594,CryptoVIR Token,CVR,18
0x4507d6b9c8cf150f5890c818546fb31c110d979a,OneYFI,OYFI,18
0x6b6fd3c5d48ce1d33af382a7111dc881c39174a5,ElonDoge🐕,ElonDoge🐕,18
0x9ec06aff00e426e035d58e49fef4ee5e472589e5,BetterOne1,B3,10
0x8dce95045345856a01de84927bd113c3e2097927,SmugDoge.com,SMUG,9
0xb184a6cba765ce4ada2e286b1e7b5197b277e1df,SmugDoge.com,SMUG,9
0xebceb7a8cb42f4babe43006ee9724fa5f2a260c3,BABYJEWEL,BABYJEWEL,18
0x8e1588805a72d455deef4797568757730611fba8,SmugDoge.com,SMUG,9
0x36304804a99350e4764c2fea5bed917ed090e744,GOfundme,GOF,18
0x68683523e7973b666d95bd1dda154597c4578f45,Persona,PERS,18
0x15f2ad4b703b879dfda1cafd78bab9a52ca8a985,Rocket Shiba,RockSHIB,18
0x4f08c10f495d8d16dbd30efdf32285c85df0759f,BabyEden,bEDEN,18
0x19b020001ab0c12ffa93e1fdef90c7c37c8c71ef,Mana,DFKMNPTN,0
0xce892acec607fd80b9ea12d698446ef044e22aa8,Floki One,Floki,18
0xebcb76cd65138c1fb827d4cc8dec7a0cf2fe2069,QSHARE,QSHARE,18
0xc278beec731a0a3f318f5dc69ce9f7c10c7e9303,WAIFU,WAIFU,18
0x87361363a75c9a6303ce813d0b2656c34b68ff52,Full Health,DFKFHLTHPTN,0
0xa4fe0e18506b3d171c7674698991dfaf238621a6,Weedcommerce,bscWCM,18
0x260ce37e5d7dcf3faba91399ad0a0c79bdee6094,MamaShiba,MSHIB,18
0x81472662828f2a1c567b6afb9ee99c3d82fb4932,BABYTRANQ,BABYTRANQ,18
0xa72a7d4d34d8fbf18c64b4224a43f2222c8c28df,Metaverse,Metaverse,18
0x36044859141c117794b00cb296d6b56847ab3281,1SHIB,1SHIB,18
0x020a5f4bdb2a4c2b95521ff4001a5a087fe1acdb,BetterOne1,B2,10
0x13e95dc2077e23fd0fc80e0b0bdbd7470be00a22,CESS,SESS,18
0x4b1ea7d2b9019d175432960f520489fc09698564,SmugDoge.com,SMUG,9
0xe3f7af01534b1102ecbe075341050690121295b3,SmugDoge.com,SMUG,9
0x7b315dc0b7a517013427037a27539833ddba5903,SmugDoge.com,SMUG,9
0x7eb2cfb5ed99a552cb1389cdac3d5c20c4fb23e5,Warena,Warena,18
0xa2194737594e1c34dddfe20e2d8a1835b54f4734,SmugDoge.com,SMUG,9
0x0a0314d170033ad63a23ab3311ecb0d8a545a45c,HIM,HE,18
0xa1f8b0e88c51a45e152934686270ddf4e3356278,Anti-Poison Potion,DFKANTPSN,0
0x1771dec8d9a29f30d82443de0a69e7b6824e2f53,Anti-Blind Potion,DFKANTBLND,0
0x7e120334d9affc0982719a4eacc045f78bf41c68,Magic Resistance Potion,DFKMGCRSPTN,0
0xfb03c364969a0bb572ce62b8cd616a7ddeb4c09a,Toughness Potion,DFKTFNSPTN,0
0x872dd1595544ce22ad1e0174449c7ece6f0bb01b,Swiftness Potion,DFKSWFTPTN,0
0x9678518e04fe02fb30b55e2d0e554e26306d0892,Blue Egg,DFKBLUEEGG,0
0x6d605303e9ac53c59a3da1ece36c9660c7a71da5,Green Egg,DFKGREENEGG,0
0x3db1fd0ad479a46216919758144fd15a21c3e93c,Yellow Egg,DFKYELOWEGG,0
0x9edb3da18be4b03857f3d39f83e5c6aad67bc148,Golden Egg,DFKGOLDEGG,0
0x27dc6aaad95580edf25f8b9676f1b984e09e413d,Atonement Crystal,DFKATONECR,0
0x1f3f655079b70190cb79ce5bc5ae5f19daf2a6cf,Lesser Atonement Crystal,DFKLATONECR,0
0x6d4f4bc32df561a35c05866051cbe9c92759da29,Lesser Chaos Stone,DFKLCHSST,0
0x17f3b5240c4a71a3bbf379710f6fa66b9b51f224,Greater Atonement Crystal,DFKGATONECR,0
