pool_address,pool_name,token0,token1
0xeedb59bf046ed68fbca96f6cf453a787eb9eff98,WONE-TEST,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xff17f2400cd53290b3a9c7dad983d3d40bf3a26a
0x9f699cbf2f57dc44e033b838b76da4becbf09034,SWAG-WONE,0x1c71d12443d1623c6d33fd30ffac841d24105bde,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa386cdb2a0ae77f8343686b7541d79ccd6574b22,TET-VIPER,0x59fbce10f6fc5fc9016ae294557a235661765c41,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x000f83d91ba3659dd6203dbf44186b111160d899,WONE-RND,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe05050d566a85f17c80761019fe2e24bd6614239
0xd9a244b818d086aeeb24ff5edab7ca4612d1eed7,ONEH-WONE,0x6f585312c6c334340295000fe446641ea7d8eacc,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x7ec1677a38315f42bd59b420955bf9ac62251eab,WONE-MMR,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe9e4cf81fe069682f9899fcfceb471f8c1b97a58
0xacd973c1b5e84ca00f8b47dd2f3c60e70126f914,Payton-KOBE,0x1e8f44194a54ac6e366e70af33a775ab9043ae35,0x872136f8d1c5f1fce57a48d304c36f860a7c18ab
0x648067aa8e74f9d6aea482bf34a0c30ee8e2e7b7,UYAN-WONE,0x88a9a44ce4db7905851b8d6dc2042a134b3b3352,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x75d8863fd8c415d7b5baf04529b3fb4f4e73e523,psONE-WONE,0x640a455ef59a830bda99604655442368c642e13a,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x888a8f1448f4a80aafb73bef3886f498306d39f3,TEST-WONE,0x9e8463fffa88adfd8cf8b93d68b9e5c0f5087f87,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xfe0519b2a1b0d08cdbdbdd0d31eceb5f2438dfff,Matt-WONE,0x949eff962260cd406d30fd5d4d380832c124b9ff,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x3ddd076c6001bb35a6647bdf8002dabda6bcd346,CIR-WONE,0x7fb9d947af608c02b18724680486531b9a24345f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x3ebdafd69d527a9b78e51b49b9974def6307cc97,VINCI-VIPER,0xb8e0497018c991e86311b64efd9d57b06aedbbae,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x6b7d8f7a34bef0b89eaac958e7f86fb4e5b7633d,testD1-1ETH,0x4a8c60f9caf1812bb0bda868ffe32fb09f34240d,0x6983d1e6def3690c4d616b13597a09e6193ea013
0x44cc53242e4d51e6bbfd98a272d58756649758e6,LNP-WONE,0x04fabfab35a5164e7908ff5465f0301a34f0898c,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x2b483d2bb253c803696becfdef7d803427b919af,ZOO-WONE,0x9e0882e93d7f19e3d3fc6d062652fe7e9e375fda,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xe221253765545e47c419333beb0a12cb0ffccb94,1USDC-SOM,0x985458e523db3d53125813ed68c274899e9dfab4,0xbfeea0e58ebb807759eb6ba23ff780734303bbe7
0x08916eb83cf16ef5e59cb8311d05c02f1b7a6a24,C-WONE,0xb0624c296e08fce220df807ae46248e7b9619bc9,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x47cbdd4b9756929eecad882d13cc24e01974fcb8,1USDC-BBC,0x985458e523db3d53125813ed68c274899e9dfab4,0xadd38536c0c3294b678b6e708da138e27dcb9a31
0xc37e5e08a108a366784277ea1041e83739e64fb3,BARD-MAGIC,0x69f4e54c666f7ddaf66d11876f557ec21cb65f35,0x892d81221484f690c0a97d3dd18b9144a3ecdfb7
0x08b2d0ff5db34ebe2afbb5fadc83213909e930a0,WONE-YDSAMC,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xd827ffd9ace9aca71ae0f1860a2dd7053ebffbf0
0x4a4e03a6207f9c64aee5dd6ac395bd8182437109,REV-WONE,0x7b6fd1400c1eb0d34d24640270da58929bb0700e,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x45ec09c8181418ab026f2b5a79cfcdcd847b2dd6,TET-XLT,0x59fbce10f6fc5fc9016ae294557a235661765c41,0xa1c0423a3dbfbcf0b9567c58fa76784d88973342
0x62bd50a79ae4f3c820666d1c04f5e7963ac11ce7,ORANGE-WONE,0x2050ee0c433c504378ff96ca7c3082f3a7f156ca,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa9a75c788c7be65d6534bd7525c8f1bcdcdf53b8,HOUND-WONE,0x1f72ee9f022cddbcb142c05b09362c2a63e85364,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x7d8a4136a3862dd1953f3562e499b93c64bc33d8,EJO-WONE,0x6c79bfa97b99bbed9dc030708c07738de401c8cd,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xfb6c7b497b7840df8abe7ab60ab792efbcb163f4,GMG-WONE,0x8d175dc448b1d3d0277ab87388a5362921ee1fef,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x528afeb0ff1317a2199ed346d4680eb3ceae1d27,FIRA-1WBTC,0x2a719af848bf365489e548be5edbec1d65858e59,0x3095c7557bcb296ccc6e363de01b760ba031f2d9
0x33eec5cb02d0e06369eefe704da39b091e21f194,出圈币-WONE,0x9f01c3c5b9df589634bc35e8d4e37b0af2a5080b,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x640783887cfc9382dd234c43b3867c7dc65298d5,HORIZON-WONE,0x36cac7a9f0088d6b7514ee998b16ae5e19b89718,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x040b39eba8428070c1d8aae75a3b8cc52d4de11f,WONE-HERMES,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe794f2af7f81b0a7cba30b982ffddeb6b077eae3
0x3f65a4b5c3050e46a94cefe90ad2313e9f6a8cd5,STAR-WONE,0x879e88ae0414a1427638f7d68b2e8aa450d7e8ab,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x8e07043c2cef5ae81932aebd7a9ec07979c9aa46,FLOKIH-WONE,0x99ea8768fa80edf6ced92282cda5b1f7f17db9f3,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x22c86758649e744eecd2a6cb2f64bbd5c1bd705d,ON4-WONE,0x8d315f931569c3e2fb62281e4ba5954ee961c56f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x1eabc128a20ca377ff639627de5f30559487e85e,PXLv2-WONE,0x0a91a015b4d2b161d726f4cc045d373169d5cf34,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x23f798a72b8d53956158af818348df75f645d51a,DFKGOLD-TRANQ,0x3a4edcf3312f44ef027acfd8c21382a5259936e7,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0x81083e4926797d890abed28d42e1f74f5a8180e4,TT1-WONE,0x0366b1aeddd11c166e637d8e3f3d6a79d9ef13a6,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x75f7c3b54cca89dc7e34d9c0af58058221117d9c,TT1-1USDC,0x0366b1aeddd11c166e637d8e3f3d6a79d9ef13a6,0x985458e523db3d53125813ed68c274899e9dfab4
0x67a0f379cef675319e067ae0e1c29d7a931fda57,bscFEG-WONE,0xc7eaaa7fc41fa4d814192979f267d80cb48fb760,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x047a1dfd91a591ab8000477c639647d14ef772d4,XMN-CZR,0xc4c28a1e0e6f230d92abb226ef376cd672f23dc2,0xdeceea6cc94a06b6dbe68aac1cb08d6facb4d598
0x5ef92ac1975d7fea3b027c5817853ef7a8a92129,WONE-ENDERGATE,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xfd98ce2c603893d206d110fb2f4b3029a6053727
0xa6725057b04c2ecc94bf8fd3f41504ff7cf4fc27,UST-JEWEL,0x224e64ec1bdce3870a6a6c777edd450454068fec,0x72cb10c6bfa5624dd07ef608027e366bd690048f
0x25b46eaea48dca4772bab15b9095df72bfc8e6b9,WONE-Easytigar,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xf944cf1ad921202bb2da1c5afb30074e69290fec
0x917c5b4eed876d91d5caddcb816ee526b247f856,PRS-WONE,0x4a287e6c08872e00b79ed3a2f0e2fd871a3851a0,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x58678ad768d2791e63338c5b85a68b7719ccb12d,WONE-SAV,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xd05e8452281ceb971d24e3640e809945f33fb490
0x4982aa039bab4d6d07a57a446bb6d50fb04e7c68,1USDC-DFMON,0x985458e523db3d53125813ed68c274899e9dfab4,0xb99e46435f089b306720dbbe7f8256039292091b
0x998ec590310acad200a99825e32eb99de04067d1,STD-WONE,0x91863d167a1a67641d5d7d92c1becf0226a42f01,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x4318328d657666960ff364104202d3e1f93f0446,1USDT-1USDC,0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f,0x985458e523db3d53125813ed68c274899e9dfab4
0xf699769e8a6c628278e89b92e847d45774dd6e25,WONE-BUSD,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe176ebe47d621b984a73036b9da5d834411ef734
0xa56bb95f1e3c7f529f17e4d982810c194dafc328,1WBTC-1ETH,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0x6983d1e6def3690c4d616b13597a09e6193ea013
0x0b9c6e452a44145365045bd68fad8e1b5a8d2902,FIRA-ONEMOON,0x2a719af848bf365489e548be5edbec1d65858e59,0xcb35e4945c7f463c5ccbe3bf9f0389ab9321248f
0xd603430aacc5ec5fc233bd3d42207da6560f69c1,STAR-1USDC,0x1b7ee3fa93b3db9f48af00556e6128e4d63350ba,0x985458e523db3d53125813ed68c274899e9dfab4
0xdc8016705f8f932d22114acc14de27ad9ecb07e4,JEWEL-LP-GMG,0x33af0e5bfa4552db2390c01e1f5646689037e04e,0x8d175dc448b1d3d0277ab87388a5362921ee1fef
0x29ebf70564f03d7f83c2bd51c7eab1dfc3c274d8,BOOM-WONE,0x495500b582ab72ad47eb2d301469ce799bddf9e4,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x4150fb69df6d85aeb86f64a0d74f9b7e7b53e6c8,METAC-WONE,0xadcc8b99f67c0f1ea75dff2a785c24a18eb6830d,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa4319161ae4290106ffe973867284c8ca431e8db,WONE-POK,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xfa2614bf0696b6f1432b4c1289920e798f975ee3
0xfca03f216cac4ffc223669ca0134b5048024879b,LINK-FATE,0x218532a12a389a4a92fc0c5fb22901d1c19198aa,0xb2e2650dfdb7b2dec4a4455a375ffbfd926ce5fc
0x5034362f4eb8a48477aefb3b350b728e46877115,Sassy-1USDC,0x789f3bc54070f8b11427d94e1be5ae1e9f37a145,0x985458e523db3d53125813ed68c274899e9dfab4
0x42eb5410b7ebf8475cd925f8155d7ca4fafcafbb,WONE-SHA,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xeacdafdd7b0f948b144000e6d1a7e1ef68593e90
0xd988c42853de40fdd2fce76dbf9a7ad12cbd1e30,WONE-MARIO,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xdaa16e13bcf9e0efae894ee3e0f7a7db24a228fb
0xc3670b927ef42eed252e483e2446352c238d9905,1WBTC-WONE,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x6372d14d29f07173f4e51bb664a4342b4a4da9e8,WONE-USHARE,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xd0105cff72a89f6ff0bd47e1209bf4bdfb9dea8a
0x2c7862b408bb3dbff277110ffde1b4eaa45c692a,1USDT-WONE,0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xf5702714b266db6e121445839d5ff5490e74ecef,1renDOGE-bscDOGE,0x6c7ba6c44871655968e2ae85116becb79c6ac352,0xf155e1a57db0ca820ae37ab4050e0e4c7cfcecd0
0x0e1521ca9e659ca9d9ff53554e5b8e27f57ad47e,1USDC-WONE,0x985458e523db3d53125813ed68c274899e9dfab4,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xabef84771a0f12c868f22777767291c9b67219cc,bscBUSD-SONIC,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0x1e05c8b69e4128949fcef16811a819ef2f55d33e
0xdb832406e2e71b68c877bbb853f86d3b6e475c47,CGS-WONE,0x6cc35220349c444c39b8e26b359757739aaec952,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x25a8ace3929259f9ebb7b8aca1dc43cfefcdec29,bscCOBRA-VIPER,0x3aa9470bdf720d7ff3d3fb78231803431970a329,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0xf8838fcc026d8e1f40207acf5ec1da0341c37fe2,UST-RVRS,0x224e64ec1bdce3870a6a6c777edd450454068fec,0xed0b4b0f0e2c17646682fc98ace09feb99af3ade
0x902737d2643fb1445b3b4188ec15e6dd6c3f8ce7,LUNA-WONE,0x95ce547d730519a90def30d647f37d9e5359b6ae,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x0a275a180b3a60fba6c1f071e59d9812372e5084,FUZZ-1DAI,0x984b969a8e82f5ce1121ceb03f96ff5bb3f71fee,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0xf583a7529829f9359e66696f3f54bc55ae086b47,bscBUSD-1USDC,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0x985458e523db3d53125813ed68c274899e9dfab4
0xbdddc287317999b10728d32cc2e38555c431d5de,bscBNB-WONE,0xb1f6e61e1e113625593a22fa6aa94f8052bc39e0,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x33cae18fbe804c41c8b25fcf3196bba4d9e70597,BUSD-1DAI,0xe176ebe47d621b984a73036b9da5d834411ef734,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0x596216976399ea64c98feae0c65e492aaf33180d,BUSD-1DAI,0xe176ebe47d621b984a73036b9da5d834411ef734,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0x742678c33d355f51fd75adfd104b1a20998235ed,1SNX-VIPER,0x7b9c523d59aefd362247bd5601a89722e3774dd2,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0x534b429a71b980aa568e2a7f72e6bf4b440b8dfb,hMOCHI-bscBNB,0x0dd740db89b9fda3baadf7396ddad702b6e8d6f5,0xb1f6e61e1e113625593a22fa6aa94f8052bc39e0
0x2505cabdd55643f2749c1b4c6dd7d9a1fe201486,WONE-bscMOCHI,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xda73f5c25c0d644afd20da5535558956b192b262
0x570d9010340282be65fe47109b3f3cda7a0549e4,1WBTC-1ETH,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0x6983d1e6def3690c4d616b13597a09e6193ea013
0x9d29476f95a18af6999555bfd3134fc442695c07,NECRO-LOOT,0x9fe8a9a6b4af9bd656b0295bd5ad4a65b37165ac,0xbda99c8695986b45a0dd3979cc6f3974d9753d30
0x1310f38e8746c3a997637f7ed5c5b23f9d06cd2e,TROLL-BOOM,0x25dcee96fcd63ad88b812cce02b3fcf7d1504f2d,0x495500b582ab72ad47eb2d301469ce799bddf9e4
0x8ef5edf501650e04ea9c92c83f31adda573a0c2a,1WBTC-1WETH,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0xf720b7910c6b2ff5bd167171ada211e226740bfe
0x5ea13a15c325063e36d1e786955bdb383f739909,WONE-BUSD,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe176ebe47d621b984a73036b9da5d834411ef734
0x54fb543d07e47a953f20c08370d70c63b7fc37cb,bscBUSD-VIPER,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79
0xa5855f547af81fb6898d9add83e760c3b31b2b8c,LOGE-1USDC,0x1c0869a9ee9e866288fd4a62342bfe8941dacf94,0x985458e523db3d53125813ed68c274899e9dfab4
0x4f1e73a93abdcb8d2f10420e74a575569c1588a8,WONE-BUSD,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe176ebe47d621b984a73036b9da5d834411ef734
0xce4320f23db02c369b68a031b18bffe5764c25e0,GRD-LOOT,0x9e82a060109a4bc9eaae05e9a121e34fbf89bfd4,0xbda99c8695986b45a0dd3979cc6f3974d9753d30
0xde66ecbd4844e4489a80aa45ece47e3899363f68,FYLA-WONE,0x78f3092515647b8550bd374c9894c2db64829d34,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x0e102e7ee9f3f6653125d892cc656d7d1d22f960,bscBUSD-WONE,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xcec53afd193bd97c5a1ba7949682142c937a483e,bscBUSD-SUN,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xfa1184b73a24c5426103766579a2ca9dd4e465f2
0xc529210c5551b26870fd6b3eceafda36b2dd2ef2,ARB-WONE,0x044246137670a03ca790d7ed20af0c552c88117c,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x3bd37fb33bb37450d86cc347e06ec33b1901767c,1ETH-LSD,0x6983d1e6def3690c4d616b13597a09e6193ea013,0xdf54bb9fade3e2d6b881cbd65353d03060df4a48
0x387d00b1c74e60e7627b7048818372b1b4ec2e3f,HLY-1USDC,0x8d760497554eecc3b9036fb0364156ef2f0d02bc,0x985458e523db3d53125813ed68c274899e9dfab4
0x157e2e205b8d307501f1aad1c5c96c562e6f07c5,WONE-QSHARE,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xfa4b16b0f63f5a6d0651592620d585d308f749a4
0x9ecb8de3b44a16de7ad3dd0c6581d7447be0b889,ARB-1USDC,0x044246137670a03ca790d7ed20af0c552c88117c,0x985458e523db3d53125813ed68c274899e9dfab4
0x8ee75e256150ae21a975ea13195e1b48bda42b01,bscUSDC-bscUSDT,0x44ced87b9f1492bf2dcf5c16004832569f7f6cba,0x9a89d0e1b051640c6704dde4df881f73adfef39a
0x3440878dbb21b7fe1d7d0e4d7168548cc0520e7f,WONE-PLTS,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xe5dfcd29dfac218c777389e26f1060e0d0fe856b
0x68ec18f40e84084f3044ec0f14d65f95077d3e06,WONE-FTALES,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xddd7c657ad95439648408cbf61d6ccc275ae9154
0x63d75d38b7428a6c7a72df9b74a14ae974b80410,bscBUSD-BUSD,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xe176ebe47d621b984a73036b9da5d834411ef734
0x0f07669e282f430798f9ecd76d8d8a3ed55c96b5,HYDRA-BOSS,0x9814c2392be5412c5de090febeee26693e96c9fa,0xe7bbe0e193fdfe95d2858f5c46d036065f8f735c
0x32ea67b14a542cd58c1267badba566e5e1e8f9fa,BARD-WONE,0x69f4e54c666f7ddaf66d11876f557ec21cb65f35,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xe629eee04cbbb27b53cbaa2eed1465c87719e43a,bscDAI-bscUSDT,0x1d374ed0700a0ad3cd4945d66a5b1e08e5db20a8,0x9a89d0e1b051640c6704dde4df881f73adfef39a
0x5ddd43da796ff7e2af5ab9c42461492b63e5cf4e,JEWEL-1PAXG,0x72cb10c6bfa5624dd07ef608027e366bd690048f,0x7afb0e2eba6dc938945fe0f42484d3b8f442d0ac
0x6c456195a7eda4241375da87afdf23b1a141b1a5,UST-WONE,0x224e64ec1bdce3870a6a6c777edd450454068fec,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x9c4ba68e1104c10ae148b5ba668c0e93d9883979,JENN-LAZR,0x2f459dd7cbcc9d8323621f6fb430cd0555411e7b,0xed2a4e1577f7c90d84915250278b685bd6e498b3
0x9b1d1b1ebaf903827cc02a3d9286a001ad127cbf,bscBUSD-FATE,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xb2e2650dfdb7b2dec4a4455a375ffbfd926ce5fc
0x902881678a2d7b3858f156b4499f44bd4a672197,WONE-1DAI,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0xd799952800a4b3c052b268c103914ecc682eb25f,UST-1PAXG,0x224e64ec1bdce3870a6a6c777edd450454068fec,0x7afb0e2eba6dc938945fe0f42484d3b8f442d0ac
0xa7ce36f405abf44b2b175ffe6764fd85a49b345a,1USDT-WONE,0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xfece0083bf63938bed47df926205524a266f05b1,1USDC-WONE,0x985458e523db3d53125813ed68c274899e9dfab4,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x9f2f8051bfc05c2d05c319450edf04b47f11e771,1SUSHI-TRANQ,0xbec775cb42abfa4288de81f387a9b1a3c4bc552a,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0xa405fef503eeece0da2fd98e6f9d59424095b2f9,xFATE-WMATIC,0x6f4078cb47438157c914409d10358a0cf4b06ab7,0xfbdd194376de19a88118e84e279b977f165d01b8
0xa1450ebab3251675287539ffc7455eb040c29533,bscWCM-WONE,0xa4fe0e18506b3d171c7674698991dfaf238621a6,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa344d48fa42355671353facf8cf499330d196bf4,GG-SUN,0x463c684c0dc0a1163db5a9b57d9847efc28c418a,0xfa1184b73a24c5426103766579a2ca9dd4e465f2
0x4e860b35e383acc0052df3a5600c475034954076,SONICx-xVIPER,0xacace56593f5db262baffd05ef105c383d778020,0xe064a68994e9380250cfee3e8c0e2ac5c0924548
0x3995017c7fe2bb05a2d0601799efc27b8e74dbd8,hDOGEN-WONE,0x5d3eb9690719a35c55d88ab2ea4bbf72ef2efce7,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xee8ee0d866355a3768a23e37620d60660f4cf1ee,stONE-USHARE,0x22d62b19b7039333ad773b7185bb61294f3adc19,0xd0105cff72a89f6ff0bd47e1209bf4bdfb9dea8a
0x76a1513cf838b1b76af99776b17adc51fc93bb28,UNITE-USHARE,0xb4441013ea8aa3a9e35c5aca2b037e577948c59e,0xd0105cff72a89f6ff0bd47e1209bf4bdfb9dea8a
0xa35d041cec89ffe121811364c84cf51d1b23c57b,MAI-ELK,0x3f56e0c36d275367b8c502090edf38289b3dea0d,0xe1c110e1b1b4a1ded0caf3e42bfbdbb7b5d7ce1c
0x08a96238149a0baf6afafe7af57c2359c9bb8a73,FXS-1USDC,0x0767d8e1b05efa8d6a301a65b324b6b66a1cc14c,0x985458e523db3d53125813ed68c274899e9dfab4
0x8f37fe1553024dc2540885e4818333341cc43996,KROMER-ROY,0xf72703064e2ceb864e2ce016a8807f60523b4d47,0xfe1b516a7297eb03229a8b5afad80703911e81cb
0x2e0f9796dd67bd9a167732eaeac333710a6629d6,CLAMS-1DAI,0x891cf62df0b761e7741bbd245cacbbe216becedf,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0xa9702ccd54a886d852b76e66b2df4779d558050e,FOX-RVRS,0x0159ed2e06ddcd46a25e74eb8e159ce666b28687,0xed0b4b0f0e2c17646682fc98ace09feb99af3ade
0x18b4181a13c8286fe52440653f6b570e91db6ca5,FOX-AME,0x139c70f74613e229b1aab2c39df8f73d54df5c80,0x7bf379fcb16b4a6f648371cd72d9d443ef24168f
0x24cd49652c29eb25a39b1afcfa7507e76163518a,VIPER-SUN,0xea589e93ff18b1a1f1e9bac7ef3e86ab62addc79,0xfa1184b73a24c5426103766579a2ca9dd4e465f2
0x8453b7a4af2a7203495c2f7f7c641b339ca0a8c9,WONE-DINO,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xdee789543edeb436e0dddd0b78613e45d30eac46
0xb5fd03e1b5438c4a372b8e6c75f27475e8b618b2,gmJEWEL-JEWEL,0x3ec03857197159b68ac60dfd765ede48f25a9f8b,0x72cb10c6bfa5624dd07ef608027e366bd690048f
0x584a4e1c9e1259129640dcb0797590b03a53ca9e,LINK-BUSD,0x218532a12a389a4a92fc0c5fb22901d1c19198aa,0xe176ebe47d621b984a73036b9da5d834411ef734
0xeca5cbd7248f40b3142aec9aaad76692eff2a241,WOW-WONE,0x0f28e821ed84c2c26338325920f34762fcafc8cd,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x81c3b002afb8250230a362a998160484dad7503d,bscBUSD-WONE,0x791fa343792f377369a0189fc69afa14ad12d3ac,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xc95c67044c2fa48f6df804745a1618478dd54189,1WBTC-1ETH,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0x6983d1e6def3690c4d616b13597a09e6193ea013
0x7a4ca756b6b0c17674ca562d9b68214e6f97bcd1,1USDT-1DAI,0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f,0xef977d2f931c1978db5f6747666fa1eacb0d0339
0x9dc26a1871334c65b479acd03e5f22e4baabb64e,GRAV-JEWEL,0x5dce7a3e8b53387a9ee1ce0d855b7a8d948100a3,0x72cb10c6bfa5624dd07ef608027e366bd690048f
0xbf815d6c6f75b922abef667fba84b41ef3c8ce26,UST-CALL,0x224e64ec1bdce3870a6a6c777edd450454068fec,0xadc1a3ef6fcdf44991b904fffa193cec58556e43
0x4e294ff0a52a41409fef22382be7dc2eb4d743b4,1ETH-ROY,0x6983d1e6def3690c4d616b13597a09e6193ea013,0xfe1b516a7297eb03229a8b5afad80703911e81cb
0x7233719ee1ffb3ec44490d7bf6d1d0c542116523,bscBUSD-WONE,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0x33e29dd100532f7aceec94ba851b6b2c69ab6569,bscBUSD-WONE,0x0ab43550a6915f9f67d0c454c2e90385e6497eaa,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
0xa23a635dd512c57f38b41c78e810cb3474392a52,1WBTC-FUZZ,0x3095c7557bcb296ccc6e363de01b760ba031f2d9,0x984b969a8e82f5ce1121ceb03f96ff5bb3f71fee
0xe346316ae354a6827c5f5ae3bfe9b892cbf81516,bscADA-1PAXG,0x582617bd8ca80d22d4432e63fda52d74dcdcee4c,0x7afb0e2eba6dc938945fe0f42484d3b8f442d0ac
0x8c66c7220c12d9592c4da82ca76542a2da9105a2,SONIC-bscWCM,0x1e05c8b69e4128949fcef16811a819ef2f55d33e,0xa4fe0e18506b3d171c7674698991dfaf238621a6
0x18ec62beee1ff77a75edacc44396e89babf0a956,WONE-LUMEN,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xda7fe71960cd1c19e1b86d6929efd36058f60a03
0xef41db38aa0963e8e7fcebb40ec660300d28e8a6,1USDC-TRANQ,0x985458e523db3d53125813ed68c274899e9dfab4,0xcf1709ad76a79d5a60210f23e81ce2460542a836
0x90138c58b08e6506de3471f86565bbee262b39a3,WONE-1OIN,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a,0xeafdfebf3bf18475034e91aacb0bed4dbafd2756
0xf57c941790a028d9c100c12840829259b3a5eb60,SMUG-WONE,0x44afdbe2cb42cc18759159f7e383afb0ca8e57ad,0xcf664087a5bb0237a0bad6742852ec6c8d69a27a
