token_address,token_name,token_symbol,decimals
0xcad7f82edb6fe6e75f57de918e3dd2567532343c,"abc",abcc,18
0x9bcc5887bbfc0179370ca1b169afb453b2f6ef1e,"Degen Coin Bitcoins",COCK-RATES,18
0x533dc8f7c9cbf96ad18a9896b1d696ae52b90c54,"Smug LP Token",SMUG-LP,18
0x7cfbabc605e9ec71095a100916d41910bfbd2159,"Jewel LP Token",JEWEL-LP,18
0xbc2e3289a386d72fb0f3a95aa96d78e96f7f8521,"Venom LP Token",VENOM-LP,18
0x59dd1b925622fb8fe7e3c7a2fa02f8cf2888ba25,"SushiSwap LP Token",SLP,18
0xf583a7529829f9359e66696f3f54bc55ae086b47,"Mochi LP Token",MOCHI-LP,18
0xcc86384cb68c907737e8f7eee092bfce3d785301,"Opes",OPES,9
0xbb23970194ebe149a35b5e6cd1efc44a3b265a47,"SushiSwap LP Token",SLP,18
0x30c8c6dc6cb38e38e7447ff9ac7cb46721b8a3bd,"OneBTC",1BTC,18
0x7c710388b7b3719116433466e01a68e5f7298393,"Sonic",SONIC,18
0xa6eb052e9deff1cb221dd294427510f9b33da69c,"Venom LP Token",VENOM-LP,18
0xe09919e09decaee715b64effedf4b84692346e7a,"Jewel LP Token",JEWEL-LP,18
0xa4c452cf15dc4bdab8a0c8a66f0c5c6d02a7006b,"Tyson",TYS,18
0x089c594e950d3e2acf06977e8e0df2d1a726be68,"wrap",wrap,18
0x12c9a5627ab3767ba81a1f973fd4f2ba579ff659,"Venom LP Token",VENOM-LP,18
0xe31b87a18948ce4944fd17a5a8671c38aff0d1b8,"Jewel LP Token",JEWEL-LP,18
0xc1ab79db46a48c54a7c6bfb57b66b5f853bd3441,"SAGE",SAGE,16
0x55bfbaefead3478e5a414d82b39e3326f8abbe28,"FATExDAO LP Token",FATEx-LP,18
0x54e5e740c909d636ddba1b3a0d9e591696a6e539,"Venom LP Token",VENOM-LP,18
0x2cd268d12e92a4d8d632438cd461b9d79d1b4ae7,"Loot LP Token",LOOT-LP,18
0x301259f392b551ca8c592c9f676fcd2f9a0a84c5,"Matic Token",1MATIC,18
0x50374e3c7d045dc4f9d53edf2d012ccfe5693db6,"Venom LP Token",VENOM-LP,18
0x8cdecbf618e7c836c0922d6305b82e3bfa85888e,"Jewel LP Token",JEWEL-LP,18
0x316187f6ea565b2de65460b00f891ecc0da63e6a,"DSLA-LONG-2",DSLA-LP-2,18
0x7afb0e2eba6dc938945fe0f42484d3b8f442d0ac,"Paxos Gold",1PAXG,18
0x2775a75b952e3c6ca4d92db9f94b8e2fb949de17,"Token Wolves",WOLF,18
0x4187ae53cca686eeb48fac3787ef5db8374d91a3,"COINK",COINK,9
0xff6c57eef0de103e91e46f5a396f1d9794c24cfa,"Jewel LP Token",JEWEL-LP,18
0xc9af20d19df938c9c89f26728a04cc9555bb3ee7,"test11",test11,9
0x916a8011b87d47582735fe1b0e46badccf41c4d6,"Dai Stablecoin",DAI,18
0xfab0ff38d25399381e804779d4ab178185a0909c,"FRAX TOKEN",FRAX,18
0xe234b1dcebbec074aa93fbb3cdc4e58f2adc98cb,"vIDR Stable Token",vIDR,18
0xe52c7144fed0aeca882dd93bc76c9135f5598ddd,"Benchmark",1MARK,9
0x3856667403391251e4e1062f838a5e5339ff0fa7,"Harmony Meowne",MEOWNE,18
0x5cea8a93665a5a61aa63382fc7fe3ea89f3819f9,"NEW token",NEW,18
0x015d237554108fa906b1a660245d3ff1c507c2e5,"Adena LP Token",ADENA-LP,18
0x47a1f225e262dc1b8d782a7af6b8965dab852277,"Plasma",PLSMA,18
0x5985b0e3302ae7adac2e4c793b5c3e47e1287065,"Venom LP Token",VENOM-LP,18
0x10fe7371122c2fbd411b403d9c44a627b2cfc098,"Jewel LP Token",JEWEL-LP,18
0x8a5ce5aa3ac234d6f11f638a8a38b5601a3978e3,"Dransform",DRAN,18
0xa9b615d81531a7504995520e98b40e976224ffbe,"SushiSwap LP Token",SLP,18
0x445edf79d3e11bf4823577ace1b1a83ee8f075fa,"Venom LP Token",VENOM-LP,18
0x633af8ce356b9faa24ac3fb236fe76c616d2a1ed,"Venom LP Token",VENOM-LP,18
0xc18772c8cb3e9091f8205512594a1eca7d462535,"Jewel LP Token",JEWEL-LP,18
0x6f84e837a6465b0dc7fde46b29ff5d9d9d7791a8,"TSD Stablecoin",TSD,18
0xa22e457f788e4aa9b4169d6f6d25546db93456f2,"Unifi LP",uBHT,18
0x84e359af1d1b5f67d4472baae74f3fbbaa9a7960,"Safe HODL",SHODL,18
0xfe01836ab9ee630266184cd11bd21edab4b6e2ec,"Jewel LP Token",JEWEL-LP,18
0x2bb8deec828744545dd34084488055f13ee4a289,"Loot LP Token",LOOT-LP,18
0xc6f4a0788510885fe367b7584e119d85873b006b,"Test",Test,18
0x9c9879a92f66a7330786250401801972ffd4056e,"XRP Token",bscXRP,18
0xb7fd4164fab2de85905307c11fc93e88edc3e624,"Jewel LP Token",JEWEL-LP,18
0x6a26e6c75c5438a46bbfa0997e46a22d0f7598ef,"Jewel LP Token",JEWEL-LP,18
0xe645123af1dfc598655ffae85f56c3d7e723c6ba,"Jewel LP Token",JEWEL-LP,18
0x5706c0403df8efd2dc9a94b0eee3f70ae0a21742,"Venom LP Token",VENOM-LP,18
0x632b4dd2eadd274e2d2181e5ecc74666f1741b2a,"Venom LP Token",VENOM-LP,18
0xbea1b793fdf256e45ab093dcca01b7a55895d3c4,"Venom LP Token",VENOM-LP,18
0xb9e074c767098fe4eebe1e56c17172378be38770,"Venom LP Token",VENOM-LP,18
0x81d99c83a5316772bcc15a3a56a7c25fc12ed973,"Venom LP Token",VENOM-LP,18
0x01d244e0353294f00ba5edd2d32e28bac7f06e72,"Openfi",OFI,18
0x7b7129fb89f121a62b66247b840b938a09c6ac9a,"Sonic",SONIC,18
0xef5ecc217b0606aa2fdba77ae7c1379b7a975a0b,"Jewel LP Token",JEWEL-LP,18
0x64c7b7a44b8688f1e89dbabcbc02299661ccfc71,"Loot LP Token",LOOT-LP,18
0xdbf34142236b9ddeefaa2eb1a0fc669bb9008bb9,"Yeatesy",ytsy,18
0xf37b2a6f40898b68ddaca5742dd86b99a83db2bc,"CGEN CORE",CGEN,18
0x1d6300b1d1a1e17112f9a8325ed733b7995bfb2c,"POPCATONE",POPCAT,9
0xe701798407ef69abf94013db94549bda515dd4f2,"Jewel LP Token",JEWEL-LP,18
0x44ced87b9f1492bf2dcf5c16004832569f7f6cba,"USD Coin",bscUSDC,18
0x619c333c12b061b87d24490e2262233b0e4db97b,"CryptoZoon",ZOON,18
0x8492da3a6005c92b180898bc594cb3cf6ef0349c,"Loot LP Token",LOOT-LP,18
0xd3edda284f037c7d6bca1dfcf26dec5f1bb7f09f,"Venom LP Token",VENOM-LP,18
0x3b5ff7952dc104b193bab5e776334b35fd93ed04,"ALSHAGGA",Als,18
0x800170c07cd602d5c87240206f9b92942a99068e,"Hodlerta",LERTA,18
0x2c4b7b6eb98b278bdd51303f12f68aa46f6c633f,"SushiSwap LP Token",SLP,18
0xdf83874d3939f733450ba3fe02d85d482c57eaad,"FRAX TOKEN",FRAX,18
0x7510eb1a5ab10a6e9f67ef88e1156c99c48ac3da,"FinneysPartDepot.com",FPD,18
0x2211b9222d457d76c3d27a222f449bd05f20a993,"kaka",kaka,18
0x3082b7b50130253c4776ee32722852364a5592ae,"Venom LP Token",VENOM-LP,18
0x1b22e4b452af83c9203c92535d6bb2b9d3a2ef55,"SonicCity",SONICx,18
0xd385ca0eb05597ce2677fe71a58dc5eccac2b6a7,"Venom LP Token",VENOM-LP,18
0xf29c739bd800c0cef15e0c0480cdb2d9eac3aba7,"StarParty",xNEBULA,18
0x7a6c703cf10e3c4d1cf53426b8ef7aa59240839f,"Jewel LP Token",JEWEL-LP,18
0x32bf84834ef4851bd18954f5188001790f77a89d,"Venom LP Token",VENOM-LP,18
0x998ec590310acad200a99825e32eb99de04067d1,"FarmersOnly LP Token",FOX-LP,18
0x797e6292f602eab44704477337cc184c19b8480a,"analcock",analcock,8
0x5d8c08c5dd3d514e8825ec3b9bb970244245fd8d,"SyrupBar Token",SYRUP,18
0xd8950a2a7adfaaeff80353fc204b6e4082b80b5c,"TST Token",TSTs,18
0x877fda85125129512e4e20c48e588a0f4865cf78,"Boss LP Token",BOSS-LP,18
0x60063d1ecb23df9ed9af2fa8ceecc0995401f7eb,"Venom LP Token",VENOM-LP,18
0xfbd587b81b3c264f82a7b32cf739dff53240a6f1,"Venom LP Token",VENOM-LP,18
0xf16f94ffa316b0c63f343430004cabae4f1e4510,"FATExDAO LP Token",FATEx-LP,18
0x765b2b6090336c561552c337529118f5119910ae,"1earn.finance",1FI,18
0x8d20fbcaec3d09055f10a43e3cec1a8ecd037c55,"Adena LP Token",ADENA-LP,18
0xb0d83f1b22d1cf5b579d56492cf0cb9d52e73769,"Jewel LP Token",JEWEL-LP,18
0x0672f5380b554ebcf567b3ea67510be619470605,"NewMoon",NeM,9
0x368dd88712aa17dcb19db0e919d948b1ebc5c449,"YAgo coin",YAGO,18
0x3520f3b4af666631e219061f0852a8a768ea8ec1,"PURU",PURU,18
0x41d0a6f587ffaea26bcc929f006ee3f8f72da2c3,"Venom LP Token",VENOM-LP,18
0x30beed3f4714edc66837acda1a6ef149edd8cce9,"2TOKENS",2TOKENS,18
0x5e1ce6ece7e1e00540c3e59d5e8e05b9972e5457,"MetaInu",MINU,18
0x79fe5084882721d5897849a2b4c4ef4ecf8428bf,"Gold",GLD,18
0x9e5cef1ced0cab64d99209830226d75ca775f29c,"Venom LP Token",VENOM-LP,18
0x2101d150e6a61048715be0aec731148b1729a903,"The Great Goat",GOAT,18
0x54f982cf210ce63dbbbacc37231bd59ee5a88b3a,"Ultra Waifu",ULTRAWAIFU,18
0x6d1cb4ffebf077ca614725add985a57bc43b74c8,"SushiSwap LP Token",SLP,18
0x96efaede6a10c12793485d9f1fb467024c2b9ea4,"COINK",COINK,9
0x7aff1f5d47fc46d968205a80fe707d28eef35cf7,"Venom LP Token",VENOM-LP,18
0x6c8ba06e0b3ac2e4ab133978aa373761f1715195,"Mass Payment",MASS,18
0xfb7c3432765c6c63aa18d4662640c7d03b503b84,"SnappyToken",SNAPPY,18
0x3c3e7defd0287d5a05ced2d8c5b05fcca0fbacbf,"MetaDOGE",MetaDOGE,18
0x0ee36ae9c39e958cf94d86c2cde92bc75d102be4,"Super Symmetry Token (SuSy)",SUSY,18
0x3f239d5ac6b171c9c99d7b4b988cea0436000e9c,"Venom LP Token",VENOM-LP,18
0x9ea3215df2269c2a0cd0a5ead6d606588a708e6b,"Gamma",GAMMA,18
0x36976371721e6eaa3de5d0598a8c81d6bd759136,"Venom LP Token",VENOM-LP,18
0x3ff81b0a4cf6a298eb3551a48ac0967ca6946e1d,"Staked Olympus",sOHM,9
0x1455c572686d6e813d24dc131317d258d826c64c,"Venom LP Token",VENOM-LP,18
0xf72d633566590bde14cfa2fc43901d07159eb18c,"Venom LP Token",VENOM-LP,18
0xa0c31fce0d5d418132fcd1ce91317135d5748dc6,"Venom LP Token",VENOM-LP,18
0xdc6005c22b9938889c3a9f59252bb1ddb510273c,"Food Token",FOOD,18
0xaca22fbe9bf0ff56e4c5de12de24bb35a2ad218a,"Piggybankone",COINK,18
0x2d8242d5b7a3c65817e81882e78699d04bdcb1bb,"TestToken",TST,18
0x95d25f7b97d82bc7220bb35421174c6173c81d66,"LootBlocks Protocol",LBLOX,18
0x128b39d6e60e72cf627ac538330233d898380542,"SushiSwap LP Token",SLP,18
0x3f65a4b5c3050e46a94cefe90ad2313e9f6a8cd5,"Jewel LP Token",JEWEL-LP,18
0x7c3bf9cb505e3d79f1a78c51c08c2eea5d9e1cc5,"SushiBar",xSUSHI,18
0x85c4e51734a3604978b9ed3e88a97c03274b41eb,"USD Coin",1USDC,6
0x4aaf0f55cf2d13ca84949e69031d8f42e6e99962,"Venom LP Token",VENOM-LP,18
0x1399f980c7dbd1cf4083ebd62400ffc56d8677a2,"Venom LP Token",VENOM-LP,18
0x33db20cb181245e55d39ee0dab575305e26abf9d,"SmugDoge.com",SMUG,9
0x008242f63160a98b6ec4183800079a32ab561f92,"Aleswap Token",bscALE,18
0x9954c417a60870d9badcb5c568d58f6b7a512109,"Jewel LP Token",JEWEL-LP,18
0xc19435844b38adf1f800820843567ae84cd39694,"SushiSwap LP Token",SLP,18
0x6e1220d7bc8b14056638813bbf44475d61e1b9bd,"Ant Coin",$PAPI,18
0x40ba409e3ee01da4f16816e10ab2f8a7cd79ca6b,"Venom LP Token",VENOM-LP,18
0xca04d9b8e89695de698e23f3d2e3f8ed7cc41589,"Jewel LP Token",JEWEL-LP,18
0x8c7d5f8a8e154e1b59c92d8fb71314a43f32ef7b,"nETH",nETH,18
0x5d6dba044e686cd5e6211a2f16b9b55b76094bc1,"Venom LP Token",VENOM-LP,18
0x7e2563ac9380c716c212c89863dc18965b38fbe7,"Tulsa Token",TULSA,18
0x99d990d74d9dadc88a8662602f504a1f4d6d961e,"Venom LP Token",VENOM-LP,18
0xd1a3b76e7a8d660c19b225932d1a9d985d51be8a,"Loot LP Token",LOOT-LP,18
0x00d12a3de09d3177a08d0a47a9829ed0ef9e034f,"ClownCoin",bscCLOWN,18
0x78535b9dd62075a905d7fd8dfa8f7dff7c02f9c1,"Loot LP Token",LOOT-LP,18
0xbcc8e5eed57e8442e6cd1bc262825b604ca48027,"Piggybankone",COINK,18
0x41ca16366e7ebfd26ca3f17f324dffc42414866c,"Apple",Ape,18
0x1751e1ca877bf83c75c7854c192e330010c55bdd,"Venom LP Token",VENOM-LP,18
0xe2cd4f032a443eacab93b23d08a5e5bcaa0f50ed,"Venom LP Token",VENOM-LP,18
0x1e0af690cddd000fe10ee93d6653c5a35e5fde85,"Mochi LP Token",MOCHI-LP,18
0x60f39e37091f7b7dabb98d5357459eb7773f1c0e,"ODIN",ODIN,18
0xd3a6d4fc70589cb4069ae2463ad5f4a363e73ca2,"kaka",kaka,18
0x72961b4dacdaf897b380d98d774b5916e734889f,"Boss LP Token",BOSS-LP,18
0x7a02328e3ee584f94edc1fa264b930cfe62ed518,"ViperPit",xVIPER,18
0xa76de229cc7c41c2f9589d9f4557bebb51dc9134,"SushiSwap LP Token",SLP,18
0x65d01bdc9fdde31469b0ade0952ae539ae39be21,"Freeswap LP Token",FREE-LP,18
0xa77db32626fd0917c87d7da729ec26fe9db566a9,"FunnyBitCoin",FNBC,18
0xbdc75d358982c50c2d3fe6057578b1bb36a30e88,"Staked Olympus",sOHM,9
0x21dbef7d5b7669afd72b05c3b5c753a161f7cc33,"Venom LP Token",VENOM-LP,18
0x80b0e287c2b6fcdb6cc934c91bb63a47faf28845,"Venom LP Token",VENOM-LP,18
0x96b8cb08cc901d2ca6b36d57dc93be4b024ed6c1,"LEMO",LEMO,18
0x68ed0deba47a219ef11f2ebc927783db4611a18b,"SushiSwap LP Token",SLP,18
0x6ab377a528a453201edef7442490993deaef2dcc,"Liquid staked Ether 2.0",1stETH,18
0x825ad5e1597b0dde733b05390b9a630796d616fb,"TestToken",TST,18
0x684b65d3bb887d6f1bc8f317cf8f9f2b0e8d68cb,"testONE",testONE,9
0xdf08a2ba11f013afc573f4ea85a99568f0cd5b61,"Venom LP Token",VENOM-LP,18
0xaf79f3be50405faa65f953684057a6aa3aa0794a,"Venom LP Token",VENOM-LP,18
0xe77dd84ece6be2a7cc756a2fcfa8be40ea3bc1cc,"Columbus vs New England",MLS20.0001,18
0xc596500624d77b087606feae00b2e40a1bf7a203,"Venom LP Token",VENOM-LP,18
0x0a422157df036678bf20fb1e9ef889e7cbdd1c3d,"SushiSwap LP Token",SLP,18
0xe94033a1ad11ceb87dcffa06199322d7b0dda6f0,"Cuervo",Crv,18
0x512863b309f288cbdb991b01f3e533a785b17425,"stinos",stinos,10
0x5e5a675bea85cc56520693272b009c4a48ecc45a,"Venom LP Token",VENOM-LP,18
0xb113e663ee5c06513a0de21170637d11e5311965,"FUCKTRUMP",FKT,18
0xfca054f8baa9398a1300d8f68890289b3abea1c2,"Contrast",Cast,18
0x17d4ba469171bedf120fd6c4add78017ac1bbec4,"xxxXOOX",xxxXOOX,18
0x115eaa770e9e9a6f6c4403f820f6d1c7ac29f2ad,"Elephant",ELEPHANT,18
0x44a8f7d3fd4365864b12f49ae983945bfb0e97a9,"SuperMassive",LARJ,18
0x596d2a80b65271f6a70396fce430be9abb43bc5e,"sTKR Name",sTKR,9
0x10dcd0907b8dff0f93efc90303f02637541c242e,"Jewel LP Token",JEWEL-LP,18
0x411bf1ac21faa6018f543631570066e1433eb036,"CatDogOne",CDOG,18
0x18ec62beee1ff77a75edacc44396e89babf0a956,"Venom LP Token",VENOM-LP,18
0x5be2cdb99425dcc89eff41f90157f78d2fa43167,"Tony Coin",TONY,18
0xafc5acde661cf060fdc1787db1bdfec1a758a8ff,"xQUARTZ",xQUARTZ,18
0x9b36618af21d1de528b03b4e2398257ea75c3e05,"Venom LP Token",VENOM-LP,18
0x4fb099eb0f3b9c397dd33ecfca30f358437224d3,"Nugget Coin",NGT,18
0x1e97b1c747476d916b0f4fd74c9a478bc47af773,"Fakeala",FXYA,18
0x6c475cc7e57530ca7a70cb242a03debab0a3f998,"Guest",GUESTV10,18
0x6636d57f2436344e70dd1cca95ceb236ef797675,"Dirkcoin",DIRK,18
0xa728c3eaff893aa002631be3276137a1ff39a7e5,"NIKONE",NIK,18
0x1ff83622c2fc21746c66c3689a48d4cc42ed8d8a,"COINK",COINK,9
0x802a9dd5cc70c7128d8ce5f1472819e365a8cdf3,"Smug LP Token",SMUG-LP,18
0x9983bd4735890ecacd74966338f16b8c05c86efc,"Sarawak",SWK,18
0xc465b3507514b1a4067e506d90da7d8f0309bd5a,"Venom LP Token",VENOM-LP,18
0x6dbc5d94cc13b22304d4ac882e1d0748f470bed7,"Safe Champ",SCHP,9
0xcf3bb98be8b5a9401416d4e595b1288415597608,"Jewel LP Token",JEWEL-LP,18
0xff1d56bd0f2123d72ee03fb6c7625dd1f0e21271,"TestToken",TST,18
0xeb27055d88a2db0daf2d47707cd8746c8ca36ac7,"FRAX TOKEN",FRAX,18
0xbbd6b2836a3926d203928e1480c297bd2ca59ce8,"ZACK<3",ZACK<3,9
0x26b4145303da37a3fbabe8ff7696c7d5510207bb,"QSHARE",QSHARE,18
0x2f93b7766935119b2860e16120cfd07d6b44f929,"Nexus Gaming",NXS,18
0x78506544e7ea7c8cfa1f212729a20e0db7f965d6,"Venom LP Token",VENOM-LP,18
0xa746dddca7d494233f25f60112e6505deff35c7d,"Kakes guldgruva",KGGX,18
0x94542bc07dc496b4e5727a016dc18b8cd2a71a3c,"Venom LP Token",VENOM-LP,18
0x1c2e7868bad9c66a045623ecd8f13fec79fd43c7,"LOGIC",LOG,18
0x7bbe35573ec837f2078f27ad540a711d846fa367,"test",test,18
0x2cbb8a0c29d26d29860720a67958186eb1e9c8e6,"COINK",COINK,9
0xa0be3e01eb3880ef554336ccaf7c73821e28fc90,"Tick Tock Boom",TTB,18
0xb4bd047ea710736f8abe9fbc53e754871b1a44bb,"Venom LP Token",VENOM-LP,18
0x122ae464c72de325db9638967a2496919cd8b53c,"ThamNa",ThNa,18
0xfdbb3a102711ac569530670a64a62203e9484d9d,"CryptoPigs Token",COINKX,18
0x2680e05fe96654b2b0e660817dc7bf32d0327208,"Viper LP Token",VIPER-LP,18
0x10b5fc93df6abc06ac3c2a7a905c600ecd17b82c,"Venom LP Token",VENOM-LP,18
0x313fe33c55efd0e8d99582bae7833ade6e62875e,"qwe",qwe,18
0xeefd1a3514975dce845ee1126907ec68a6cba416,"Dopple LP",DOP-LP,18
0xbab4fa4b9c6bebe0a65e91254c54ca8676c021bc,"Kage coin",KAG,18
0xfdc8345a49195625bcef175d0dd6f4a070282e0a,"Sonic LP Token",SONIC-LP,18
0xe5798f6576ab87a61ca3faadbfc0aca5496ea04a,"Dino Battle Token V2",DBT,18
0xd40e891de3de02984ee643a20a830ed3779ca175,"SeeSwap Protocol Token",SWAP,18
0x00bf7b49de61cdc4ade391c8027f3e47763e5c75,"Staked Olympus",sOHM,9
0xa8554fb03e6af40fe6385d00bc01f9abcd555a57,"Venom LP Token",VENOM-LP,18
0x9bcce98ecae6104d8738f1ed2dcd02689118ec2a,"McOne Coin",MCONE,18
0x1cf6c553cb0d5ec39a7f8d6306cb055d1c544e1a,"Loot LP Token",LOOT-LP,18
0x29a4ccc667c07448bb7765844ff3e243f7070ebe,"Cheecoin",CHEE,9
0x7d082a2aa0acfba955127dc2c85168a4861a3e27,"FATExDAO LP Token",FATEx-LP,18
0xd4ba5395919f9cc164b978ad3c118c47d4a37dc6,"Venom LP Token",VENOM-LP,18
0x862fe7be318261fe645f1886b15448cae3babcf8,"Fuzz LPs",FUZZ-LP,18
0xabf5e8d6788f1222c0877f14e9175c328e1f34d2,"SushiSwap LP Token",SLP,18
0x1487c2b43297b13d13823fc427c8e3e1c70d8b6d,"ElonMusk project",Emusk,18
0xf0218900f4e34c790faa5d87c94545d5b091c8e7,"gay ansh",Gayz,18
0xe61f401ed8b5bdefde842512913bf43b8ad1be41,"Gitcoin",1GTC,18
0x39ba375c718c997bc2adf5fd81849db524f9a6e9,"Venom LP Token",VENOM-LP,18
0x2f45598d077bbe6051df595fb33a6b779f2a76c1,"Venom LP Token",VENOM-LP,18
0x20b1ae063d17d2844b55a7088efcb270de67900b,"Venom LP Token",VENOM-LP,18
0x8a23f56de6ad2b04c6c4db8e13225a64a5c59e03,"Wrapped ONE",wONE,18
0x0070cc1701219637d36d20d6d0b0d86469997ed3,"Venom LP Token",VENOM-LP,18
0x61c42ceeaf8c3b375ed7ff11a9bbdce9f2f2c9c9,"Jewel LP Token",JEWEL-LP,18
0xcf40477655a7486f89dd0abc37152048c84f47de,"uSEED",uSEED,18
0x347ec1084624e475b1ada5baea41a21dd3df60e2,"OXY",OXY,9
0x852b012f947afd0baace474b1efdd65d4d7555f1,"Venom LP Token",VENOM-LP,18
0x1ca415bcf4ffc2d2657747d5454393418acd25f0,"Kings Of Harmony Pool",KING,18
0x6521c5bdc197a67d732f84863b015cdce7b633fa,"Sonic LP Token",SONIC-LP,18
0x4e53680901f00450ea5cc87a8604e7193c6b2dcf,"TTLog",TTL,18
0xf9be0b4732bf14ac93c0e2c79169af93042f6804,"Mochi LP Token",MOCHI-LP,18
0x7a075b7e7743d6b73b7d697eb455822f374fe67e,"OneSeed",1SEED,18
0xde19a5362a564b15ec63d98e581ca6c4bc2d059e,"Staked Olympus",sOHM,9
0xa8d687325eb15bfaa13d9e13eee2ab2a2619b2ef,"Venom LP Token",VENOM-LP,18
0xee901e157896a1e1fd7dce68bcee1351533e9eea,"Adena LP Token",ADENA-LP,18
0xaad8fe91fa1bc9a46f31aa52c36421b37d2742b4,"Pianist’s Dozen ",PDZN,0
0xf6c26eb1381a0a2677afcb648e14afd2e4620425,"Wrapped SDT Token",SDT,18
0x5df952f5c176ab8dd7870d8b3205f61f3018be87,"Venom LP Token",VENOM-LP,18
0xe2b83018848352fcc45b377cede6a51ef484396c,"Loot LP Token",LOOT-LP,18
0xd3e606adbb8c3a08609729ff34cd5c7f9bfe2727,"KiloToken",KILO,18
0x4de4dd0b1a863dee30a5bc67563c4bccfbc18c78,"test10",TEST10,0
0x3559a04ab5c2e2591acb6a0869f11e6298cea76d,"Mochi LP Token",MOCHI-LP,18
0xc5a89f23c75ebe176c345e0d87e8c7fce012e06e,"CateOne",CATEONE,9
0xfb4102e822af7ab8d14237c41da814c9dc748da5,"JennyDoge",JDoge,9
0x2fde00e74a286925597e6067753ea28faa6f595f,"uBUSD",uBUSD,18
0x41319dbaf00b6fa444090123f33209db608c3377,"FOMO Token",FOMOT,10
0x55e17a1085943e7e044f2964c4fbb22fc225aac6,"SushiSwap LP Token",SLP,18
0x2147009c37bfdcd196d619f3ba463432f8691312,"Boss LP",BOSSLP,18
0x3a22c957e01b8de492f5b446876fb697ac8864b3,"FishFight1NFT",FF1NFT,18
0xb0d678a8925d6cb1a4e7c8890288bf28f785e69b,"test1",1111,18
0x9e2af5fa2bf7e5aeaab177809b2a3028b4bcca11,"TestMoonCoin",TMC,9
0xb1c331885a0f8a637fdc9a4f64f979c4b3affed0,"Venom LP Token",VENOM-LP,18
0xe49ede6f9b8fd75d5c93d7c02b7dd4eacb2a10a3,"Jewel LP Token",JEWEL-LP,18
0x0d40bd2f44b036b474ad0cdda28c175f6a548191,"MockToken",MOCK,18
0x1c71f6ac442c66dad0879224d1085096171a66c0,"Venom LP Token",VENOM-LP,18
0x5ede9be14e46e338fbd561f6678be506c7f589c1,"COINK",COINK,9
0x68de03edfde8894830f8fa636697cb3b8f4ea7ba,"SushiSwap LP Token",SLP,18
0xfbb74b8323a546b7b271ba6c0d84cfcf6006c684,"vizja",vizja,12
0x86cd74ea0a76e0cc4cc9b0e239fab957216ea1ad,"Pre Clam",pCLAM,18
0x904a0a1cfb9c34c803e61fd9f51f42fbc3cd19cd,"Venom LP Token",VENOM-LP,18
0x9609b0a068806023a8b2e1bd9e741db797092b6d,"OpenSwap LP Token",1USDC/WONE,18
0x008cebc4bbf13145dbb34b542d6f3b7b01e1e040,"SushiSwap LP Token",SLP,18
0xd4e87c695c254be51f59bee6b2987cf8fc7d4d21,"Jewel LP Token",JEWEL-LP,18
0xcff8e7d0d0dc19cc166fae7e2b5680e81f0b9253,"Venom LP Token",VENOM-LP,18
0x7c955516039edca6ed1b4f1cbdcb19b1b66fc391,"SnappyToken",SNPY,18
0x511cb08fa5b00d89bd683ddf75eed4de1bddab00,"Venom LP Token",VENOM-LP,18
0x953119dec11fc165eb036e478407c49e5c1d83dc,"Venom LP Token",VENOM-LP,18
0x0ef97ff98ec9f8ee32dd13d13f1057f8ca660eac,"Test",Test,18
0x26665359903ee96ce1e9876ec587c56f177fcbf6,"OxSwap LP Token",JEWEL-WONE,18
0xb8b2474f8fa5c80c8db5dc8415a5bce47d79415c,"Jewel LP Token",JEWEL-LP,18
0x41baee94469444bf202f95a4e8d6edbde78d2311,"PartyHat",PHAT,18
0xd7574a2c628362338b17b18b8c19bfff3dfa6ef3,"Staked Olympus",sOHM,9
0xc184db2b634addda3c5529ceb44bd3f0bb88200f,"WENMARS",MARS,18
0x0a243559dfb206d63aac21e2b55fa21fddf9e81d,"MoonTEA",MTA,9
0x49f0cd1ce7b7278afba40d1ee536da73a3e3bdef,"Venom LP Token",VENOM-LP,18
0x28ae09eaa309fdcbe8b02819bcffe2f1d21a59b0,"Swoop",SWP,18
0x3d4a173c4592610fd879979b217e692f0b6d69e2,"Venom LP Token",VENOM-LP,18
0xf69ff02a6c6b9c95ed36dde1bc0e22a4b53e8bce,"ShibaOne",ShibaOne,18
0xac6a9ee53d8d55850d3d687470c439ae19e2af35,"FATExDAO LP Token",FATEx-LP,18
0xa8d4ad8ee8d29bcd0bad8b0800f761fb0005972d,"DummyUSDT",DummyUSDT,18
0xdd58d2ffb83c852e2598ab0d974bdc166a7875ab,"Venom LP Token",VENOM-LP,18
0xb6a6ca0365a8f2671ad5a394364775ae00631216,"Jewel LP Token",JEWEL-LP,18
0x34b907225b0f15d201d1df880a0bc6138199a6b0,"QBOND",QBOND,18
0x913724871a6b5bf036f9c36dbdbdd022f6d24ed4,"Venom LP Token",VENOM-LP,18
0x14609e29daa4629a4399aeeb1e54a77974c1545f,"AutoLoot",aLOOT,18
0xe568a310fad7ebf54a3b3466cf81e9ccb84a51f2,"Wrapped sWAGMI",wsWAGMI,18
0x3c63e655764a069871e7744f77d623d35a708937,"Real Madrid vs Athletic",ESP20.0001,18
0x068204d5100046b77dcb87bae2be514bc11b4490,"Jewel LP Token",JEWEL-LP,18
0x62b8aa8b441202a348cc578508743cd66141bd4b,"OpenSwap Token",OpenX,18
